#FamilyID	Gamma Cat Mean	Likelihood of Category	Likelihood of Family	Posterior Probability	Significant
OG0001924	1.28652	1.18659e-09	2.24708e-09	0.52806	N/S
OG0001924	2.60871	7.02981e-10	2.24708e-09	0.312843	N/S
OG0001925	0.0800864	1.09592e-24	9.39759e-12	1.16617e-13	N/S
OG0001925	0.328278	5.01763e-18	9.39759e-12	5.33927e-07	N/S
OG0001925	0.696402	5.08513e-15	9.39759e-12	0.00054111	N/S
OG0001925	1.28652	4.23461e-13	9.39759e-12	0.0450606	N/S
OG0001925	2.60871	8.96904e-12	9.39759e-12	0.954398	*
OG0001926	0.0800864	1.99144e-11	7.10668e-08	0.000280221	N/S
OG0001926	0.328278	8.0121e-09	7.10668e-08	0.11274	N/S
OG0001926	0.696402	3.11617e-08	7.10668e-08	0.438485	N/S
OG0001926	1.28652	2.7004e-08	7.10668e-08	0.37998	N/S
OG0001926	2.60871	4.8691e-09	7.10668e-08	0.0685145	N/S
OG0001927	0.0800864	5.38967e-25	6.41733e-13	8.39861e-13	N/S
OG0001927	0.328278	1.6632e-18	6.41733e-13	2.59173e-06	N/S
OG0001927	0.696402	9.48816e-16	6.41733e-13	0.00147852	N/S
OG0001927	1.28652	4.19543e-14	6.41733e-13	0.0653766	N/S
OG0001927	2.60871	5.98828e-13	6.41733e-13	0.933142	N/S
OG0001928	0.0800864	5.2127e-38	1.46685e-16	3.55368e-22	N/S
OG0001928	0.328278	2.50903e-27	1.46685e-16	1.71049e-11	N/S
OG0001928	0.696402	2.01718e-22	1.46685e-16	1.37518e-06	N/S
OG0001928	1.28652	3.55668e-19	1.46685e-16	0.00242471	N/S
OG0001928	2.60871	1.46329e-16	1.46685e-16	0.997574	*
OG0001929	0.0800864	3.00373e-15	2.24732e-09	1.33658e-06	N/S
OG0001929	0.328278	2.36366e-11	2.24732e-09	0.0105177	N/S
OG0001929	0.696402	4.67548e-10	2.24732e-09	0.208047	N/S
OG0001929	1.28652	1.18629e-09	2.24732e-09	0.527871	N/S
OG0001929	2.60871	5.69837e-10	2.24732e-09	0.253563	N/S
OG0001930	0.0800864	5.61481e-29	2.79099e-14	2.01177e-15	N/S
OG0001930	0.328278	2.30997e-21	2.79099e-14	8.27655e-08	N/S
OG0001930	0.696402	5.03343e-18	2.79099e-14	0.000180346	N/S
OG0001930	1.28652	6.67834e-16	2.79099e-14	0.0239283	N/S
OG0001930	2.60871	2.7237e-14	2.79099e-14	0.975891	*
OG0001931	0.0800864	1.73281e-15	5.18897e-10	3.33941e-06	N/S
OG0001931	0.328278	4.58041e-12	5.18897e-10	0.0088272	N/S
OG0001931	0.696402	7.36616e-11	5.18897e-10	0.141958	N/S
OG0001931	1.28652	2.31713e-10	5.18897e-10	0.44655	N/S
OG0001931	2.60871	2.0894e-10	5.18897e-10	0.402662	N/S
OG0001932	0.0800864	1.50417e-34	1.14031e-12	1.31908e-22	N/S
OG0001932	0.328278	1.02659e-23	1.14031e-12	9.00269e-12	N/S
OG0001932	0.696402	1.17895e-18	1.14031e-12	1.03388e-06	N/S
OG0001932	1.28652	2.75788e-15	1.14031e-12	0.00241852	N/S
OG0001932	2.60871	1.13756e-12	1.14031e-12	0.99758	*
OG0001933	0.0800864	2.1728e-26	8.87612e-14	2.44792e-13	N/S
OG0001933	0.328278	1.87545e-19	8.87612e-14	2.11291e-06	N/S
OG0001933	0.696402	1.48322e-16	8.87612e-14	0.00167102	N/S
OG0001933	1.28652	6.96119e-15	8.87612e-14	0.0784261	N/S
OG0001933	2.60871	8.16515e-14	8.87612e-14	0.919901	N/S
OG0001934	0.0800864	1.89642e-14	2.17359e-09	8.72482e-06	N/S
OG0001934	0.328278	3.93006e-11	2.17359e-09	0.018081	N/S
OG0001934	0.696402	4.32647e-10	2.17359e-09	0.199047	N/S
OG0001934	1.28652	1.09824e-09	2.17359e-09	0.505263	N/S
OG0001934	2.60871	6.03389e-10	2.17359e-09	0.2776	N/S
OG0001935	0.0800864	2.27409e-35	6.69947e-15	3.39444e-21	N/S
OG0001935	0.328278	1.7634e-25	6.69947e-15	2.63214e-11	N/S
OG0001935	0.696402	9.30051e-21	6.69947e-15	1.38824e-06	N/S
OG0001935	1.28652	1.54102e-17	6.69947e-15	0.00230021	N/S
OG0001935	2.60871	6.68406e-15	6.69947e-15	0.997698	*
OG0001936	0.0800864	5.18643e-18	3.13472e-10	1.65451e-08	N/S
OG0001936	0.328278	2.05318e-13	3.13472e-10	0.000654981	N/S
OG0001936	0.696402	1.78951e-11	3.13472e-10	0.0570868	N/S
OG0001936	1.28652	1.36581e-10	3.13472e-10	0.435705	N/S
OG0001936	2.60871	1.5879e-10	3.13472e-10	0.506553	N/S
OG0001937	0.0800864	1.39115e-24	3.42306e-13	4.06406e-12	N/S
OG0001937	0.328278	2.95947e-18	3.42306e-13	8.64568e-06	N/S
OG0001937	0.696402	1.21193e-15	3.42306e-13	0.00354047	N/S
OG0001937	1.28652	3.82335e-14	3.42306e-13	0.111694	N/S
OG0001937	2.60871	3.02858e-13	3.42306e-13	0.884757	N/S
OG0001938	0.0800864	3.72432e-15	2.68408e-09	1.38756e-06	N/S
OG0001938	0.328278	2.87375e-11	2.68408e-09	0.0107067	N/S
OG0001938	0.696402	5.65752e-10	2.68408e-09	0.210781	N/S
OG0001938	1.28652	1.41972e-09	2.68408e-09	0.52894	N/S
OG0001938	2.60871	6.69869e-10	2.68408e-09	0.249571	N/S
OG0001939	0.0800864	6.75061e-13	9.54729e-09	7.07071e-05	N/S
OG0001939	0.328278	4.69085e-10	9.54729e-09	0.0491328	N/S
OG0001939	0.696402	3.35033e-09	9.54729e-09	0.350919	N/S
OG0001939	1.28652	4.49105e-09	9.54729e-09	0.4704	N/S
OG0001939	2.60871	1.23615e-09	9.54729e-09	0.129477	N/S
OG0001940	0.0800864	1.01327e-16	1.12311e-09	9.02197e-08	N/S
OG0001940	0.328278	3.18951e-12	1.12311e-09	0.00283988	N/S
OG0001940	0.696402	1.29526e-10	1.12311e-09	0.115328	N/S
OG0001940	1.28652	5.5901e-10	1.12311e-09	0.497732	N/S
OG0001940	2.60871	4.31388e-10	1.12311e-09	0.3841	N/S
OG0001941	0.0800864	1.30971e-17	2.0709e-10	6.32433e-08	N/S
OG0001941	0.328278	4.20158e-13	2.0709e-10	0.00202887	N/S
OG0001941	0.696402	1.78537e-11	2.0709e-10	0.0862121	N/S
OG0001941	1.28652	8.76257e-11	2.0709e-10	0.423128	N/S
OG0001941	2.60871	1.01191e-10	2.0709e-10	0.488631	N/S
OG0001942	0.0800864	6.26323e-20	1.22803e-10	5.10023e-10	N/S
OG0001942	0.328278	2.72991e-14	1.22803e-10	0.0002223	N/S
OG0001942	0.696402	4.27974e-12	1.22803e-10	0.0348505	N/S
OG0001942	1.28652	4.63138e-11	1.22803e-10	0.37714	N/S
OG0001942	2.60871	7.2182e-11	1.22803e-10	0.587787	N/S
OG0001943	0.0800864	1.16379e-27	1.88155e-13	6.18528e-15	N/S
OG0001943	0.328278	2.69514e-20	1.88155e-13	1.4324e-07	N/S
OG0001943	0.696402	5.42705e-17	1.88155e-13	0.000288435	N/S
OG0001943	1.28652	6.32051e-15	1.88155e-13	0.0335921	N/S
OG0001943	2.60871	1.8178e-13	1.88155e-13	0.966119	*
OG0001944	0.0800864	7.80981e-22	2.70672e-11	2.88534e-11	N/S
OG0001944	0.328278	1.04672e-15	2.70672e-11	3.86711e-05	N/S
OG0001944	0.696402	3.26846e-13	2.70672e-11	0.0120753	N/S
OG0001944	1.28652	6.40592e-12	2.70672e-11	0.236667	N/S
OG0001944	2.60871	2.03334e-11	2.70672e-11	0.751219	N/S
OG0001945	0.0800864	1.98161e-21	2.45289e-10	8.07868e-12	N/S
OG0001945	0.328278	5.54239e-15	2.45289e-10	2.25953e-05	N/S
OG0001945	0.696402	2.48492e-12	2.45289e-10	0.0101306	N/S
OG0001945	1.28652	6.0874e-11	2.45289e-10	0.248172	N/S
OG0001945	2.60871	1.81925e-10	2.45289e-10	0.741675	N/S
OG0001946	0.0800864	1.4268e-17	1.24918e-10	1.14218e-07	N/S
OG0001946	0.328278	1.72831e-13	1.24918e-10	0.00138355	N/S
OG0001946	0.696402	6.89535e-12	1.24918e-10	0.0551989	N/S
OG0001946	1.28652	4.48249e-11	1.24918e-10	0.358834	N/S
OG0001946	2.60871	7.30252e-11	1.24918e-10	0.584583	N/S
OG0001947	0.0800864	5.02348e-16	5.68604e-10	8.83475e-07	N/S
OG0001947	0.328278	3.02669e-12	5.68604e-10	0.00532301	N/S
OG0001947	0.696402	7.48257e-11	5.68604e-10	0.131595	N/S
OG0001947	1.28652	2.79851e-10	5.68604e-10	0.492171	N/S
OG0001947	2.60871	2.10901e-10	5.68604e-10	0.37091	N/S
OG0001948	0.0800864	2.89206e-12	4.58272e-09	0.000631079	N/S
OG0001948	0.328278	4.97369e-10	4.58272e-09	0.108531	N/S
OG0001948	0.696402	1.86591e-09	4.58272e-09	0.407162	N/S
OG0001948	1.28652	1.75912e-09	4.58272e-09	0.38386	N/S
OG0001948	2.60871	4.57428e-10	4.58272e-09	0.0998158	N/S
OG0001949	0.0800864	6.90894e-20	2.81609e-11	2.45338e-09	N/S
OG0001949	0.328278	9.6514e-15	2.81609e-11	0.000342723	N/S
OG0001949	0.696402	9.37232e-13	2.81609e-11	0.0332813	N/S
OG0001949	1.28652	9.1415e-12	2.81609e-11	0.324617	N/S
OG0001949	2.60871	1.80725e-11	2.81609e-11	0.641759	N/S
OG0001950	0.0800864	6.50446e-25	3.13663e-11	2.07371e-14	N/S
OG0001950	0.328278	2.14882e-17	3.13663e-11	6.85073e-07	N/S
OG0001950	0.696402	3.56664e-14	3.13663e-11	0.00113709	N/S
OG0001950	1.28652	2.62593e-12	3.13663e-11	0.0837183	N/S
OG0001950	2.60871	2.87047e-11	3.13663e-11	0.915144	N/S
OG0001951	0.0800864	8.67532e-19	1.11261e-10	7.79727e-09	N/S
OG0001951	0.328278	3.96715e-14	1.11261e-10	0.000356563	N/S
OG0001951	0.696402	3.69508e-12	1.11261e-10	0.0332109	N/S
OG0001951	1.28652	3.70033e-11	1.11261e-10	0.33258	N/S
OG0001951	2.60871	7.05231e-11	1.11261e-10	0.633852	N/S
OG0001952	0.0800864	1.05549e-14	9.53905e-10	1.1065e-05	N/S
OG0001952	0.328278	2.18577e-11	9.53905e-10	0.022914	N/S
OG0001952	0.696402	2.41322e-10	9.53905e-10	0.252984	N/S
OG0001952	1.28652	4.59632e-10	9.53905e-10	0.481843	N/S
OG0001952	2.60871	2.31082e-10	9.53905e-10	0.242248	N/S
OG0001953	0.0800864	1.26136e-21	2.37622e-11	5.30827e-11	N/S
OG0001953	0.328278	4.60038e-16	2.37622e-11	1.93601e-05	N/S
OG0001953	0.696402	1.35082e-13	2.37622e-11	0.00568473	N/S
OG0001953	1.28652	3.92037e-12	2.37622e-11	0.164984	N/S
OG0001953	2.60871	1.97063e-11	2.37622e-11	0.829312	N/S
OG0001954	0.0800864	1.52192e-13	5.70556e-09	2.66744e-05	N/S
OG0001954	0.328278	2.49833e-10	5.70556e-09	0.0437876	N/S
OG0001954	0.696402	2.049e-09	5.70556e-09	0.359124	N/S
OG0001954	1.28652	2.66576e-09	5.70556e-09	0.467222	N/S
OG0001954	2.60871	7.40809e-10	5.70556e-09	0.12984	N/S
OG0001955	0.0800864	3.51768e-18	2.48287e-11	1.41678e-07	N/S
OG0001955	0.328278	3.37365e-14	2.48287e-11	0.00135877	N/S
OG0001955	0.696402	1.2773e-12	2.48287e-11	0.0514443	N/S
OG0001955	1.28652	8.202e-12	2.48287e-11	0.330343	N/S
OG0001955	2.60871	1.53157e-11	2.48287e-11	0.616854	N/S
OG0001956	0.0800864	1.12213e-12	7.47454e-09	0.000150127	N/S
OG0001956	0.328278	5.68029e-10	7.47454e-09	0.0759951	N/S
OG0001956	0.696402	3.01648e-09	7.47454e-09	0.403568	N/S
OG0001956	1.28652	3.1448e-09	7.47454e-09	0.420736	N/S
OG0001956	2.60871	7.44099e-10	7.47454e-09	0.0995512	N/S
OG0001957	0.0800864	1.22312e-20	4.91234e-12	2.4899e-09	N/S
OG0001957	0.328278	1.50258e-15	4.91234e-12	0.000305878	N/S
OG0001957	0.696402	1.24327e-13	4.91234e-12	0.0253091	N/S
OG0001957	1.28652	1.37937e-12	4.91234e-12	0.280798	N/S
OG0001957	2.60871	3.40714e-12	4.91234e-12	0.693587	N/S
OG0001958	0.0800864	4.8085e-25	5.00624e-12	9.60501e-14	N/S
OG0001958	0.328278	1.07667e-17	5.00624e-12	2.15064e-06	N/S
OG0001958	0.696402	1.26359e-14	5.00624e-12	0.00252403	N/S
OG0001958	1.28652	6.15827e-13	5.00624e-12	0.123012	N/S
OG0001958	2.60871	4.37777e-12	5.00624e-12	0.874462	N/S
OG0001959	0.0800864	7.3516e-24	1.77773e-12	4.13538e-12	N/S
OG0001959	0.328278	1.54788e-17	1.77773e-12	8.70708e-06	N/S
OG0001959	0.696402	6.68872e-15	1.77773e-12	0.00376251	N/S
OG0001959	1.28652	2.34587e-13	1.77773e-12	0.131959	N/S
OG0001959	2.60871	1.53644e-12	1.77773e-12	0.86427	N/S
OG0001960	0.0800864	1.05276e-13	5.97749e-09	1.76121e-05	N/S
OG0001960	0.328278	1.98674e-10	5.97749e-09	0.033237	N/S
OG0001960	0.696402	1.95111e-09	5.97749e-09	0.32641	N/S
OG0001960	1.28652	2.9915e-09	5.97749e-09	0.500461	N/S
OG0001960	2.60871	8.36093e-10	5.97749e-09	0.139874	N/S
OG0001961	0.0800864	2.09625e-28	2.21727e-13	9.45419e-16	N/S
OG0001961	0.328278	2.63111e-20	2.21727e-13	1.18664e-07	N/S
OG0001961	0.696402	7.56776e-17	2.21727e-13	0.000341309	N/S
OG0001961	1.28652	8.79124e-15	2.21727e-13	0.0396489	N/S
OG0001961	2.60871	2.1286e-13	2.21727e-13	0.96001	*
OG0001962	0.0800864	2.75044e-18	3.79835e-11	7.24114e-08	N/S
OG0001962	0.328278	6.11821e-14	3.79835e-11	0.00161075	N/S
OG0001962	0.696402	2.75395e-12	3.79835e-11	0.0725039	N/S
OG0001962	1.28652	1.57761e-11	3.79835e-11	0.415341	N/S
OG0001962	2.60871	1.93923e-11	3.79835e-11	0.510544	N/S
OG0001963	0.0800864	5.31554e-26	4.09186e-13	1.29905e-13	N/S
OG0001963	0.328278	5.30311e-19	4.09186e-13	1.29602e-06	N/S
OG0001963	0.696402	4.98502e-16	4.09186e-13	0.00121828	N/S
OG0001963	1.28652	2.85218e-14	4.09186e-13	0.0697039	N/S
OG0001963	2.60871	3.80165e-13	4.09186e-13	0.929077	N/S
OG0001964	0.0800864	2.08205e-19	3.28616e-10	6.33582e-10	N/S
OG0001964	0.328278	6.14844e-14	3.28616e-10	0.000187101	N/S
OG0001964	0.696402	9.45669e-12	3.28616e-10	0.0287774	N/S
OG0001964	1.28652	1.13804e-10	3.28616e-10	0.346314	N/S
OG0001964	2.60871	2.05293e-10	3.28616e-10	0.624721	N/S
OG0001965	0.0800864	2.45493e-13	1.2169e-08	2.01737e-05	N/S
OG0001965	0.328278	4.36058e-10	1.2169e-08	0.0358337	N/S
OG0001965	0.696402	4.02897e-09	1.2169e-08	0.331086	N/S
OG0001965	1.28652	6.03726e-09	1.2169e-08	0.49612	N/S
OG0001965	2.60871	1.66642e-09	1.2169e-08	0.136941	N/S
OG0001966	0.0800864	6.28824e-25	1.07936e-12	5.82591e-13	N/S
OG0001966	0.328278	1.25663e-18	1.07936e-12	1.16424e-06	N/S
OG0001966	0.696402	8.81453e-16	1.07936e-12	0.000816646	N/S
OG0001966	1.28652	5.56999e-14	1.07936e-12	0.0516047	N/S
OG0001966	2.60871	1.02277e-12	1.07936e-12	0.947577	N/S
OG0001967	0.0800864	1.31295e-19	1.3937e-10	9.42067e-10	N/S
OG0001967	0.328278	2.24453e-14	1.3937e-10	0.000161049	N/S
OG0001967	0.696402	2.8777e-12	1.3937e-10	0.020648	N/S
OG0001967	1.28652	3.80984e-11	1.3937e-10	0.273362	N/S
OG0001967	2.60871	9.8371e-11	1.3937e-10	0.705829	N/S
OG0001968	0.0800864	5.85768e-27	2.18684e-12	2.6786e-15	N/S
OG0001968	0.328278	1.46988e-19	2.18684e-12	6.72149e-08	N/S
OG0001968	0.696402	3.99408e-16	2.18684e-12	0.000182641	N/S
OG0001968	1.28652	6.55069e-14	2.18684e-12	0.029955	N/S
OG0001968	2.60871	2.12094e-12	2.18684e-12	0.969862	*
OG0001969	0.0800864	3.32951e-18	1.16427e-10	2.85973e-08	N/S
OG0001969	0.328278	9.11916e-14	1.16427e-10	0.00078325	N/S
OG0001969	0.696402	5.02002e-12	1.16427e-10	0.0431172	N/S
OG0001969	1.28652	3.73978e-11	1.16427e-10	0.321212	N/S
OG0001969	2.60871	7.39182e-11	1.16427e-10	0.634888	N/S
OG0001970	0.0800864	2.93289e-20	2.76183e-11	1.06194e-09	N/S
OG0001970	0.328278	4.75284e-15	2.76183e-11	0.00017209	N/S
OG0001970	0.696402	5.7071e-13	2.76183e-11	0.0206642	N/S
OG0001970	1.28652	7.17626e-12	2.76183e-11	0.259837	N/S
OG0001970	2.60871	1.98666e-11	2.76183e-11	0.719327	N/S
OG0001971	0.0800864	2.08231e-16	2.94997e-09	7.05876e-08	N/S
OG0001971	0.328278	7.54e-12	2.94997e-09	0.00255596	N/S
OG0001971	0.696402	3.46919e-10	2.94997e-09	0.117601	N/S
OG0001971	1.28652	1.5781e-09	2.94997e-09	0.534954	N/S
OG0001971	2.60871	1.01741e-09	2.94997e-09	0.344889	N/S
OG0001972	0.0800864	2.03572e-15	2.45312e-09	8.29852e-07	N/S
OG0001972	0.328278	1.39786e-11	2.45312e-09	0.00569829	N/S
OG0001972	0.696402	2.89653e-10	2.45312e-09	0.118076	N/S
OG0001972	1.28652	1.21705e-09	2.45312e-09	0.496124	N/S
OG0001972	2.60871	9.32433e-10	2.45312e-09	0.380102	N/S
OG0001973	0.0800864	1.28992e-19	4.93914e-11	2.61162e-09	N/S
OG0001973	0.328278	1.7027e-14	4.93914e-11	0.000344736	N/S
OG0001973	0.696402	1.57959e-12	4.93914e-11	0.0319811	N/S
OG0001973	1.28652	1.48764e-11	4.93914e-11	0.301194	N/S
OG0001973	2.60871	3.29184e-11	4.93914e-11	0.66648	N/S
OG0001974	0.0800864	1.68935e-19	3.61119e-10	4.67811e-10	N/S
OG0001974	0.328278	4.06552e-14	3.61119e-10	0.000112581	N/S
OG0001974	0.696402	7.10539e-12	3.61119e-10	0.0196761	N/S
OG0001974	1.28652	1.08163e-10	3.61119e-10	0.299522	N/S
OG0001974	2.60871	2.4581e-10	3.61119e-10	0.68069	N/S
OG0001975	0.0800864	1.57275e-12	1.05076e-08	0.000149677	N/S
OG0001975	0.328278	7.79367e-10	1.05076e-08	0.0741715	N/S
OG0001975	0.696402	4.10547e-09	1.05076e-08	0.390713	N/S
OG0001975	1.28652	4.49799e-09	1.05076e-08	0.428068	N/S
OG0001975	2.60871	1.12324e-09	1.05076e-08	0.106898	N/S
OG0001976	0.0800864	7.54319e-15	1.8878e-09	3.99575e-06	N/S
OG0001976	0.328278	2.37041e-11	1.8878e-09	0.0125564	N/S
OG0001976	0.696402	4.12485e-10	1.8878e-09	0.2185	N/S
OG0001976	1.28652	1.01796e-09	1.8878e-09	0.539231	N/S
OG0001976	2.60871	4.33645e-10	1.8878e-09	0.229709	N/S
OG0001977	0.0800864	2.86946e-22	2.85791e-12	1.00404e-10	N/S
OG0001977	0.328278	6.64694e-17	2.85791e-12	2.32581e-05	N/S
OG0001977	0.696402	1.28918e-14	2.85791e-12	0.00451091	N/S
OG0001977	1.28652	3.15052e-13	2.85791e-12	0.110239	N/S
OG0001977	2.60871	2.5299e-12	2.85791e-12	0.885227	N/S
OG0001978	0.0800864	8.24498e-25	6.12646e-12	1.3458e-13	N/S
OG0001978	0.328278	5.58066e-18	6.12646e-12	9.1091e-07	N/S
OG0001978	0.696402	6.95174e-15	6.12646e-12	0.00113471	N/S
OG0001978	1.28652	4.89374e-13	6.12646e-12	0.0798786	N/S
OG0001978	2.60871	5.63013e-12	6.12646e-12	0.918986	N/S
OG0001979	0.0800864	1.28787e-14	4.66949e-09	2.75804e-06	N/S
OG0001979	0.328278	8.64778e-11	4.66949e-09	0.0185198	N/S
OG0001979	0.696402	1.37001e-09	4.66949e-09	0.293395	N/S
OG0001979	1.28652	2.48546e-09	4.66949e-09	0.532278	N/S
OG0001979	2.60871	7.27525e-10	4.66949e-09	0.155804	N/S
OG0001980	0.0800864	1.54693e-08	2.20758e-07	0.0700734	N/S
OG0001980	0.328278	1.13779e-07	2.20758e-07	0.5154	N/S
OG0001980	0.696402	7.20288e-08	2.20758e-07	0.32628	N/S
OG0001980	1.28652	1.79631e-08	2.20758e-07	0.0813701	N/S
OG0001980	2.60871	1.51805e-09	2.20758e-07	0.00687652	N/S
OG0001981	0.0800864	1.6824e-20	2.80782e-11	5.99181e-10	N/S
OG0001981	0.328278	2.83712e-15	2.80782e-11	0.000101043	N/S
OG0001981	0.696402	4.25037e-13	2.80782e-11	0.0151376	N/S
OG0001981	1.28652	6.15699e-12	2.80782e-11	0.21928	N/S
OG0001981	2.60871	2.14934e-11	2.80782e-11	0.765481	N/S
OG0001982	0.0800864	2.20066e-14	4.31049e-10	5.10535e-05	N/S
OG0001982	0.328278	1.28755e-11	4.31049e-10	0.0298702	N/S
OG0001982	0.696402	1.12809e-10	4.31049e-10	0.261708	N/S
OG0001982	1.28652	1.97565e-10	4.31049e-10	0.458334	N/S
OG0001982	2.60871	1.07778e-10	4.31049e-10	0.250037	N/S
OG0001983	0.0800864	2.08718e-18	6.64293e-11	3.14196e-08	N/S
OG0001983	0.328278	5.07573e-14	6.64293e-11	0.00076408	N/S
OG0001983	0.696402	3.11085e-12	6.64293e-11	0.0468296	N/S
OG0001983	1.28652	2.38463e-11	6.64293e-11	0.358972	N/S
OG0001983	2.60871	3.94214e-11	6.64293e-11	0.593434	N/S
OG0001984	0.0800864	6.07583e-19	9.22325e-10	6.58752e-10	N/S
OG0001984	0.328278	2.51651e-13	9.22325e-10	0.000272845	N/S
OG0001984	0.696402	3.69143e-11	9.22325e-10	0.0400231	N/S
OG0001984	1.28652	3.82089e-10	9.22325e-10	0.414268	N/S
OG0001984	2.60871	5.03069e-10	9.22325e-10	0.545436	N/S
OG0001985	0.0800864	1.26934e-24	2.93672e-12	4.32232e-13	N/S
OG0001985	0.328278	8.48751e-18	2.93672e-12	2.89013e-06	N/S
OG0001985	0.696402	6.72261e-15	2.93672e-12	0.00228916	N/S
OG0001985	1.28652	3.06171e-13	2.93672e-12	0.104256	N/S
OG0001985	2.60871	2.62382e-12	2.93672e-12	0.893452	N/S
OG0001986	0.0800864	1.4053e-15	1.34601e-09	1.04405e-06	N/S
OG0001986	0.328278	7.35538e-12	1.34601e-09	0.00546457	N/S
OG0001986	0.696402	1.80433e-10	1.34601e-09	0.13405	N/S
OG0001986	1.28652	6.76258e-10	1.34601e-09	0.502416	N/S
OG0001986	2.60871	4.81966e-10	1.34601e-09	0.358069	N/S
OG0001987	0.0800864	1.48398e-19	2.07755e-10	7.14294e-10	N/S
OG0001987	0.328278	2.57987e-14	2.07755e-10	0.000124178	N/S
OG0001987	0.696402	3.6098e-12	2.07755e-10	0.0173752	N/S
OG0001987	1.28652	5.38142e-11	2.07755e-10	0.259027	N/S
OG0001987	2.60871	1.50305e-10	2.07755e-10	0.723474	N/S
OG0001988	0.0800864	4.93717e-26	2.82045e-12	1.75049e-14	N/S
OG0001988	0.328278	7.15157e-19	2.82045e-12	2.53561e-07	N/S
OG0001988	0.696402	1.11238e-15	2.82045e-12	0.000394399	N/S
OG0001988	1.28652	1.14387e-13	2.82045e-12	0.0405564	N/S
OG0001988	2.60871	2.70495e-12	2.82045e-12	0.959049	*
OG0001989	0.0800864	1.0655e-23	2.36676e-11	4.50194e-13	N/S
OG0001989	0.328278	4.05459e-17	2.36676e-11	1.71314e-06	N/S
OG0001989	0.696402	3.05228e-14	2.36676e-11	0.00128965	N/S
OG0001989	1.28652	1.69672e-12	2.36676e-11	0.0716897	N/S
OG0001989	2.60871	2.19403e-11	2.36676e-11	0.927019	N/S
OG0001990	0.0800864	3.35711e-20	3.96556e-11	8.46566e-10	N/S
OG0001990	0.328278	4.95653e-15	3.96556e-11	0.000124989	N/S
OG0001990	0.696402	5.77231e-13	3.96556e-11	0.0145561	N/S
OG0001990	1.28652	8.26565e-12	3.96556e-11	0.208436	N/S
OG0001990	2.60871	3.08078e-11	3.96556e-11	0.776883	N/S
OG0001991	0.0800864	7.32007e-26	2.63219e-13	2.78098e-13	N/S
OG0001991	0.328278	2.42883e-19	2.63219e-13	9.2274e-07	N/S
OG0001991	0.696402	1.86451e-16	2.63219e-13	0.000708349	N/S
OG0001991	1.28652	1.30242e-14	2.63219e-13	0.0494806	N/S
OG0001991	2.60871	2.50008e-13	2.63219e-13	0.94981	N/S
OG0001992	0.0800864	4.16543e-21	8.54891e-13	4.87247e-09	N/S
OG0001992	0.328278	1.54479e-16	8.54891e-13	0.0001807	N/S
OG0001992	0.696402	1.33239e-14	8.54891e-13	0.0155855	N/S
OG0001992	1.28652	1.75648e-13	8.54891e-13	0.205463	N/S
OG0001992	2.60871	6.65764e-13	8.54891e-13	0.778771	N/S
OG0001993	0.0800864	1.49042e-12	7.99684e-09	0.000186376	N/S
OG0001993	0.328278	7.14701e-10	7.99684e-09	0.089373	N/S
OG0001993	0.696402	3.45048e-09	7.99684e-09	0.431481	N/S
OG0001993	1.28652	3.16394e-09	7.99684e-09	0.395649	N/S
OG0001993	2.60871	6.66222e-10	7.99684e-09	0.0833107	N/S
OG0001994	0.0800864	1.89789e-18	4.19204e-10	4.52737e-09	N/S
OG0001994	0.328278	2.39997e-13	4.19204e-10	0.000572508	N/S
OG0001994	0.696402	2.04899e-11	4.19204e-10	0.0488782	N/S
OG0001994	1.28652	1.64514e-10	4.19204e-10	0.392444	N/S
OG0001994	2.60871	2.3396e-10	4.19204e-10	0.558105	N/S
OG0001995	0.0800864	5.07543e-25	4.77943e-12	1.06193e-13	N/S
OG0001995	0.328278	5.51821e-18	4.77943e-12	1.15458e-06	N/S
OG0001995	0.696402	5.67001e-15	4.77943e-12	0.00118634	N/S
OG0001995	1.28652	3.48575e-13	4.77943e-12	0.0729324	N/S
OG0001995	2.60871	4.42518e-12	4.77943e-12	0.92588	N/S
OG0001996	0.0800864	3.6418e-22	4.42069e-11	8.23809e-12	N/S
OG0001996	0.328278	8.00174e-16	4.42069e-11	1.81007e-05	N/S
OG0001996	0.696402	3.09766e-13	4.42069e-11	0.00700718	N/S
OG0001996	1.28652	7.85998e-12	4.42069e-11	0.1778	N/S
OG0001996	2.60871	3.60364e-11	4.42069e-11	0.815175	N/S
OG0001997	0.0800864	2.85539e-25	2.35337e-11	1.21332e-14	N/S
OG0001997	0.328278	4.97328e-18	2.35337e-11	2.11326e-07	N/S
OG0001997	0.696402	8.88725e-15	2.35337e-11	0.000377639	N/S
OG0001997	1.28652	9.80533e-13	2.35337e-11	0.041665	N/S
OG0001997	2.60871	2.25443e-11	2.35337e-11	0.957957	*
OG0001998	0.0800864	2.0345e-24	4.27314e-11	4.76114e-14	N/S
OG0001998	0.328278	3.10431e-17	4.27314e-11	7.26472e-07	N/S
OG0001998	0.696402	4.37633e-14	4.27314e-11	0.00102415	N/S
OG0001998	1.28652	3.3177e-12	4.27314e-11	0.0776409	N/S
OG0001998	2.60871	3.93699e-11	4.27314e-11	0.921334	N/S
OG0001999	0.0800864	2.64543e-26	2.00059e-13	1.32233e-13	N/S
OG0001999	0.328278	1.08452e-19	2.00059e-13	5.421e-07	N/S
